message_id,datetime8601,instrument,action,station,cast,latitude,longitude,comment,cruise,date,year,month,day,time
169,2023-01-14T21:12:17Z,Bongo Net,recover,MVCO,B16,41.30545,-70.585617,NA,EN695,2023-01-14,2023,1,14,21:12:17
6,2023-04-29T11:57:00Z,Bongo Net,deploy,MVCO,B1,41.320367,-70.579095,NA,HRS2303,2023-04-29,2023,4,29,11:57:00
7,2023-04-29T12:01:00Z,Bongo Net,recover,MVCO,B1,41.31909,-70.577403,NA,HRS2303,2023-04-29,2023,4,29,12:01:00
47,2023-05-02T20:23:00Z,Bongo Net,deploy,L1,B2,41.199542,-70.883868,NA,HRS2303,2023-05-02,2023,5,2,20:23:00
48,2023-05-02T20:29:00Z,Bongo Net,recover,L1,B2,41.197212,-70.884832,NA,HRS2303,2023-05-02,2023,5,2,20:29:00
55,2023-05-03T04:50:00Z,Bongo Net,deploy,L5,B3,40.514928,-70.88156,NA,HRS2303,2023-05-03,2023,5,3,04:50:00
54,2023-05-03T04:58:00Z,Bongo Net,recover,L5,B3,40.504672,-70.884727,NA,HRS2303,2023-05-03,2023,5,3,04:58:00
58,2023-05-03T09:11:49Z,Bongo Net,deploy,L7,B4,40.25838,-70.886968,NA,HRS2303,2023-05-03,2023,5,3,09:11:49
59,2023-05-03T09:21:00Z,Bongo Net,recover,L7,B4,40.255712,-70.891665,NA,HRS2303,2023-05-03,2023,5,3,09:21:00
60,2023-05-03T11:37:20Z,Bongo Net,deploy,L8,B5,40.152095,-70.8803,NA,HRS2303,2023-05-03,2023,5,3,11:37:20
61,2023-05-03T11:52:58Z,Bongo Net,recover,L8,B5,40.149103,-70.888502,NA,HRS2303,2023-05-03,2023,5,3,11:52:58
63,2023-05-03T14:05:00Z,Bongo Net,deploy,L9,B6,40.047027,-70.881877,NA,HRS2303,2023-05-03,2023,5,3,14:05:00
64,2023-05-03T14:36:00Z,Bongo Net,recover,L9,B6,40.034065,-70.895923,NA,HRS2303,2023-05-03,2023,5,3,14:36:00
67,2023-05-03T19:35:00Z,Bongo Net,deploy,L10,B7,39.94671,-70.883635,NA,HRS2303,2023-05-03,2023,5,3,19:35:00
68,2023-05-03T19:55:00Z,Bongo Net,recover,L10,B7,39.927017,-70.885992,NA,HRS2303,2023-05-03,2023,5,3,19:55:00
73,2023-05-04T00:23:59Z,Bongo Net,deploy,L11,B8,39.766827,-70.889727,NA,HRS2303,2023-05-04,2023,5,4,00:23:59
74,2023-05-04T00:41:00Z,Bongo Net,recover,L11,B8,39.77898,-70.87754,NA,HRS2303,2023-05-04,2023,5,4,00:41:00
97,2023-05-04T14:29:18Z,Bongo Net,deploy,L6,B9,40.365737,-70.882988,NA,HRS2303,2023-05-04,2023,5,4,14:29:18
98,2023-05-04T14:40:00Z,Bongo Net,recover,L6,B9,40.370293,-70.878892,NA,HRS2303,2023-05-04,2023,5,4,14:40:00
101,2023-05-04T19:16:19Z,Bongo Net,deploy,L4,B10,40.694782,-70.888232,NA,HRS2303,2023-05-04,2023,5,4,19:16:19
102,2023-05-04T19:23:00Z,Bongo Net,recover,L4,B10,40.694352,-70.89399,NA,HRS2303,2023-05-04,2023,5,4,19:23:00
105,2023-05-04T23:23:36Z,Bongo Net,deploy,L3,B11,40.865677,-70.88375,NA,HRS2303,2023-05-04,2023,5,4,23:23:36
106,2023-05-04T23:33:34Z,Bongo Net,recover,L3,B11,40.857547,-70.890505,NA,HRS2303,2023-05-04,2023,5,4,23:33:34
108,2023-05-05T02:12:31Z,Bongo Net,deploy,L2,B12,41.029818,-70.883513,NA,HRS2303,2023-05-05,2023,5,5,02:12:31
111,2023-05-05T02:17:00Z,Bongo Net,recover,L2,B12,41.028042,-70.883852,NA,HRS2303,2023-05-05,2023,5,5,02:17:00
15,2023-08-07T18:07:32Z,Bongo Net,deploy,L1,B1,41.197483,-70.867267,1st bongo deployment,EN706,2023-08-07,2023,8,7,18:07:32
16,2023-08-07T18:13:05Z,Bongo Net,recover,L1,B1,41.197333,-70.864317,NA,EN706,2023-08-07,2023,8,7,18:13:05
24,2023-08-08T07:06:30Z,Bongo Net,deploy,L2,B2,41.027933,-70.873767,2nd Bongo for the cruise. SBE19 ~1m above Bongo. small ring net ~2m above Bongo.,EN706,2023-08-08,2023,8,8,07:06:30
91,2023-08-08T07:15:00Z,Bongo Net,recover,L2,B2,41.024117,-70.87325,NA,EN706,2023-08-08,2023,8,8,07:15:00
34,2023-08-08T16:19:50Z,Bongo Net,deploy,L4,B5,40.685533,-70.879317,3rd bongo,EN706,2023-08-08,2023,8,8,16:19:50
35,2023-08-08T16:34:41Z,Bongo Net,recover,L4,B5,40.680583,-70.884033,NA,EN706,2023-08-08,2023,8,8,16:34:41
45,2023-08-08T21:21:10Z,Bongo Net,deploy,L5,B6,40.501867,-70.883583,4th bongo. had to re-deploy to write down flowmeter values,EN706,2023-08-08,2023,8,8,21:21:10
46,2023-08-08T21:35:10Z,Bongo Net,recover,L5,B6,40.496317,-70.885567,NA,EN706,2023-08-08,2023,8,8,21:35:10
60,2023-08-09T18:53:18Z,Bongo Net,deploy,L11,B9,39.77635,-70.8819,5th bongo,EN706,2023-08-09,2023,8,9,18:53:18
77,2023-08-09T19:23:35Z,Bongo Net,recover,L11,B9,39.77655,-70.897133,NA,EN706,2023-08-09,2023,8,9,19:23:35
88,2023-08-10T00:45:00Z,Bongo Net,deploy,L10,B10,39.926083,-70.894467,6th bongo,EN706,2023-08-10,2023,8,10,00:45:00
89,2023-08-10T01:31:00Z,Bongo Net,recover,L10,B10,39.912167,-70.905633,NA,EN706,2023-08-10,2023,8,10,01:31:00
96,2023-08-10T08:24:56Z,Bongo Net,deploy,L9,B13,40.04395,-70.890017,7th Bongo,EN706,2023-08-10,2023,8,10,08:24:56
97,2023-08-10T08:49:58Z,Bongo Net,recover,L9,B13,40.039,-70.8998,NA,EN706,2023-08-10,2023,8,10,08:49:58
172,2023-08-10T22:32:54Z,Bongo Net,deploy,L7,B14,40.25595,-70.880717,8th bongo,EN706,2023-08-10,2023,8,10,22:32:54
173,2023-08-10T22:45:13Z,Bongo Net,recover,L7,B14,40.252717,-70.876533,NA,EN706,2023-08-10,2023,8,10,22:45:13
178,2023-08-11T00:43:04Z,Bongo Net,deploy,L8,B15,40.13475,-70.870317,9th bongo,EN706,2023-08-11,2023,8,11,00:43:04
179,2023-08-11T01:00:00Z,Bongo Net,recover,L8,B15,40.122133,-70.8603,NA,EN706,2023-08-11,2023,8,11,01:00:00
186,2023-08-11T09:25:34Z,Bongo Net,deploy,L6,B19,40.363783,-70.883983,10th bongo,EN706,2023-08-11,2023,8,11,09:25:34
187,2023-08-11T09:38:40Z,Bongo Net,recover,L6,B19,40.363883,-70.892533,NA,EN706,2023-08-11,2023,8,11,09:38:40
210,2023-08-11T21:12:03Z,Bongo Net,deploy,L3,B20,40.858633,-70.878817,11th bongo,EN706,2023-08-11,2023,8,11,21:12:03
212,2023-08-11T21:23:19Z,Bongo Net,recover,L3,B20,40.855708,-70.88549,NA,EN706,2023-08-11,2023,8,11,21:23:19
259,2023-08-12T08:38:20Z,Bongo Net,deploy,MVCO,B24,41.310967,-70.580483,12th bongo,EN706,2023-08-12,2023,8,12,08:38:20
260,2023-08-12T08:43:35Z,Bongo Net,recover,MVCO,B24,41.309017,-70.579167,NA,EN706,2023-08-12,2023,8,12,08:43:35
12,2023-10-11T16:28:57Z,Bongo Net,deploy,L1,B1,41.193814,-70.877714,NA,AR77,2023-10-11,2023,10,11,16:28:57
13,2023-10-11T16:30:00Z,Bongo Net,recover,L1,B1,41.193416,-70.877934,NA,AR77,2023-10-11,2023,10,11,16:30:00
15,2023-10-12T02:38:28Z,Bongo Net,abort,L2,B2,41.033617,-70.884455,Winch problem during the recovery of the bongo,AR77,2023-10-12,2023,10,12,02:38:28
17,2023-10-12T02:50:00Z,Bongo Net,abort,L2,B2,41.038505,-70.884814,winch hydraulics shutdown midtow revoer to rinse and redeploy,AR77,2023-10-12,2023,10,12,02:50:00
18,2023-10-12T03:06:00Z,Bongo Net,deploy,L2,B2,41.043148,-70.885221,NA,AR77,2023-10-12,2023,10,12,03:06:00
19,2023-10-12T03:15:00Z,Bongo Net,recover,L2,B2,41.046696,-70.885536,NA,AR77,2023-10-12,2023,10,12,03:15:00
29,2023-10-12T12:05:46Z,Bongo Net,deploy,L5,B5,40.510927,-70.881559,NA,AR77,2023-10-12,2023,10,12,12:05:46
30,2023-10-12T12:13:03Z,Bongo Net,recover,L5,B5,40.508051,-70.880089,NA,AR77,2023-10-12,2023,10,12,12:13:03
41,2023-10-13T03:27:00Z,Bongo Net,deploy,L10,B6,39.940604,-70.885233,NA,AR77,2023-10-13,2023,10,13,03:27:00
42,2023-10-13T03:48:00Z,Bongo Net,recover,L10,B6,39.93937,-70.881097,NA,AR77,2023-10-13,2023,10,13,03:48:00
97,2023-10-13T10:19:21Z,Bongo Net,deploy,L11,B8,39.77348,-70.884975,NA,AR77,2023-10-13,2023,10,13,10:19:21
98,2023-10-13T10:35:41Z,Bongo Net,recover,L11,B8,39.778047,-70.887011,NA,AR77,2023-10-13,2023,10,13,10:35:41
67,2023-10-13T20:36:00Z,Bongo Net,deploy,L6,B10,40.36286,-70.88409,NA,AR77,2023-10-13,2023,10,13,20:36:00
68,2023-10-13T20:45:00Z,Bongo Net,recover,L6,B10,40.363574,-70.888337,NA,AR77,2023-10-13,2023,10,13,20:45:00
75,2023-10-14T02:14:00Z,Bongo Net,deploy,L9,B13,40.028848000000004,-70.883986,NA,AR77,2023-10-14,2023,10,14,02:14:00
76,2023-10-14T02:40:00Z,Bongo Net,recover,L9,B13,40.034118,-70.886035,NA,AR77,2023-10-14,2023,10,14,02:40:00
99,2023-10-14T08:13:38Z,Bongo Net,deploy,L8,B16,40.152672,-70.885548,NA,AR77,2023-10-14,2023,10,14,08:13:38
100,2023-10-14T08:29:45Z,Bongo Net,recover,L8,B16,40.157135,-70.887036,NA,AR77,2023-10-14,2023,10,14,08:29:45
101,2023-10-14T10:34:42Z,Bongo Net,deploy,L7,B17,40.257948,-70.884585,NA,AR77,2023-10-14,2023,10,14,10:34:42
102,2023-10-14T10:46:27Z,Bongo Net,recover,L7,B17,40.260889,-70.887208,NA,AR77,2023-10-14,2023,10,14,10:46:27
109,2023-10-14T21:16:00Z,Bongo Net,deploy,L3,B18,40.862521,-70.884632,NA,AR77,2023-10-14,2023,10,14,21:16:00
110,2023-10-14T21:21:22Z,Bongo Net,recover,L3,B18,40.862027,-70.887199,NA,AR77,2023-10-14,2023,10,14,21:21:22
112,2023-10-14T22:42:00Z,Bongo Net,deploy,L4,B19,40.693894,-70.88438,NA,AR77,2023-10-14,2023,10,14,22:42:00
113,2023-10-14T22:49:00Z,Bongo Net,recover,L4,B19,40.696724,-70.884115,NA,AR77,2023-10-14,2023,10,14,22:49:00
153,2023-10-16T09:10:43Z,Bongo Net,deploy,MVCO,B35,41.325311,-70.578587,issue with winch wire reading,AR77,2023-10-16,2023,10,16,09:10:43
154,2023-10-16T09:17:17Z,Bongo Net,recover,MVCO,B35,41.32713,-70.580966,NA,AR77,2023-10-16,2023,10,16,09:17:17
25,2024-02-09T19:15:27Z,Bongo Net,deploy,L1,B1,41.19125,-70.884853,NA,EN712,2024-02-09,2024,2,9,19:15:27
26,2024-02-09T19:21:10Z,Bongo Net,recover,L1,B1,41.189648,-70.883165,1st Bongo. Winch zeroed with weight and bongo below the surface. SV of 1500 m/s = depth 22m. Target depth 17m. TDR showed 15m. Max payout 18m. Wire angle ~35 deg. 20m/min down and 6m/min up,EN712,2024-02-09,2024,2,9,19:21:10
41,2024-02-10T04:47:02Z,Bongo Net,deploy,L5,B2,40.51013,-70.882255,NA,EN712,2024-02-10,2024,2,10,04:47:02
42,2024-02-10T05:06:52Z,Bongo Net,recover,L5,B2,40.506782,-70.87381,2nd Bongo. Winch zeroed with weight and bongo below the surface. SV of 1500 m/s = depth 78m. Target depth 73m. TDR showed 71.4m. Max payout 89m. Wire angle ~35 deg. 30m/min down and 6m/min up,EN712,2024-02-10,2024,2,10,05:06:52
53,2024-02-10T12:30:24Z,Bongo Net,deploy,L7,B6,40.253,-70.87984,NA,EN712,2024-02-10,2024,2,10,12:30:24
71,2024-02-10T12:44:05Z,Bongo Net,recover,L7,B6,40.248205,-70.877457,4th Bongo. Winch zeroed with weight and bongo at the surface. SV of 1500 m/s = depth 123m. Target depth 118m. TDR showed 100m. Max payout 131m. Wire angle ~30 deg. 20m/min down and 20m/min up,EN712,2024-02-10,2024,2,10,12:44:05
84,2024-02-11T04:35:00Z,Bongo Net,deploy,L10,B7,39.92963,-70.890078,NA,EN712,2024-02-11,2024,2,11,04:35:00
85,2024-02-11T05:00:00Z,Bongo Net,recover,L10,B7,39.921403,-70.900237,5th Bongo. Winch zeroed with weight and bongo at the surface. SV of 1500 m/s = depth 463m. Target depth 200m. TDR showed 183.5m. Max payout 244m. Wire angle ~35 deg. 30-24-30m/min down and 18m/min up,EN712,2024-02-11,2024,2,11,05:00:00
93,2024-02-11T11:09:12Z,Bongo Net,deploy,L11,B10,39.750732,-70.909177,NA,EN712,2024-02-11,2024,2,11,11:09:12
98,2024-02-11T11:42:48Z,Bongo Net,recover,L11,B10,39.737365,-70.933807,6th Bongo. Winch zeroed with weight and bongo at surface. L11 CTD avg SV of 1494 m/s = depth 1728m. SV of 1500 m/s = depth 1736m. Target depth 200m. TDR showed 195m. Target payout 311m. Wire angle at max payout ~50-55 deg. 20m/min down and up,EN712,2024-02-11,2024,2,11,11:42:48
125,2024-02-11T22:43:58Z,Bongo Net,deploy,L9,B11,40.041692,-70.903232,NA,EN712,2024-02-11,2024,2,11,22:43:58
126,2024-02-11T23:03:03Z,Bongo Net,recover,L9,B11,40.045192,-70.912248,7th Bongo. Winch zeroed with weight and bongo at surface. L9 CTD avg SV of #### m/s = depth ###m. SV of 1500 m/s = depth 213m. Target depth 200m. TDR showed 207m. Max payout 261m. Wire angle 40 deg at max payout. 30m/min down and 20m/min up,EN712,2024-02-11,2024,2,11,23:03:03
130,2024-02-12T02:32:55Z,Bongo Net,deploy,L8,B12,40.160613,-70.907795,NA,EN712,2024-02-12,2024,2,12,02:32:55
131,2024-02-12T02:45:11Z,Bongo Net,recover,L8,B12,40.162952,-70.915228,8th Bongo. Winch zeroed with weight and bongo at surface. L8 CTD avg SV of #### m/s = depth ###m. SV of 1500 m/s = depth 140m. Target depth 135m. TDR did not record. Max payout 149m. Wire angle 25 deg at max payout. 30m/min down and 20m/min up,EN712,2024-02-12,2024,2,12,02:45:11
139,2024-02-12T09:21:05Z,Bongo Net,deploy,L4,B15,40.694635,-70.89363,NA,EN712,2024-02-12,2024,2,12,09:21:05
140,2024-02-12T09:29:22Z,Bongo Net,recover,L4,B15,40.693377,-70.89877,9th Bongo. Winch zeroed with weight and bongo at surface. L4 CTD avg SV  of #### m/s = depth ###m. SV of 1500 m/s = depth 64m. Target depth 58m. TDR showed 52m. Max payout 67m. Wire angle 30 deg at max payout. ##m/min down and ##m/min up,EN712,2024-02-12,2024,2,12,09:29:22
195,2024-02-13T03:15:34Z,Bongo Net,deploy,L3,B16,40.864362,-70.891777,NA,EN712,2024-02-13,2024,2,13,03:15:34
196,2024-02-13T03:22:00Z,Bongo Net,recover,L3,B16,40.863725,-70.895633,10th Bongo. Winch zeroed with weight and bongo at surface. L3 CTD avg SV of #### m/s = depth ###m. SV of 1500 m/s = depth 55m. Target depth 50m. TDR did not record. Max payout 67m. Wire angle 35 deg at max payout. 30m/min down and 17m/min up,EN712,2024-02-13,2024,2,13,03:22:00
203,2024-02-13T05:11:00Z,Bongo Net,deploy,L2,B17,41.026148,-70.887092,NA,EN712,2024-02-13,2024,2,13,05:11:00
204,2024-02-13T05:17:00Z,Bongo Net,recover,L2,B17,41.024653,-70.888823,11th Bongo. Winch zeroed with weight and bongo at surface. L2 CTD avg SV of #### m/s = depth ##m. SV of 1500 m/s = depth 22m. Target depth 17m. TDR showed 15m. Max payout 18m. Wire angle ~35 deg. 20m/min down and 6m/min up,EN712,2024-02-13,2024,2,13,05:17:00
220,2024-02-13T12:08:56Z,Bongo Net,deploy,MVCO,B20,41.312652,-70.579115,NA,EN712,2024-02-13,2024,2,13,12:08:56
221,2024-02-13T12:12:57Z,Bongo Net,recover,MVCO,B20,41.314282,-70.580898,12th Bongo. Winch zeroed with weight and bongo at surface. CTD avg SV of 1462 m/s = depth 19m. SV of 1500 m/s = depth 20-21m. Target depth 14m. TDR showed 8m. Target payout 17m. Wire angle ~35 deg at max payout. 17m/min down and 5m/min up. Freshwater rinsed with hose then snow and rain,EN712,2024-02-13,2024,2,13,12:12:57
23,2024-05-03T18:14:30Z,Bongo Net,deploy,L1,B1,41.207722,-70.891577,There was miss communication with the winch. We wanted wire out to be 26m but the winch only went to 22m wire out.,EN715,2024-05-03,2024,5,3,18:14:30
24,2024-05-03T18:20:20Z,Bongo Net,recover,L1,B1,41.209613,-70.889133,NA,EN715,2024-05-03,2024,5,3,18:20:20
39,2024-05-04T04:25:07Z,Bongo Net,deploy,L2,B2,41.037203,-70.885152,The ring net got tangled at deployment so we had to pull the nets out of water to fixt it. This took about 5 minutes.,EN715,2024-05-04,2024,5,4,04:25:07
40,2024-05-04T04:38:11Z,Bongo Net,recover,L2,B2,41.0417,-70.88667,NA,EN715,2024-05-04,2024,5,4,04:38:11
61,2024-05-04T10:18:36Z,Bongo Net,deploy,L4,B5,40.697655,-70.883973,NA,EN715,2024-05-04,2024,5,4,10:18:36
62,2024-05-04T10:25:44Z,Bongo Net,recover,L4,B5,40.69914,-70.88633,NA,EN715,2024-05-04,2024,5,4,10:25:44
65,2024-05-04T15:23:27Z,Bongo Net,other,L5,B6,40.519902,-70.884757,Bongo hit bottom on first deployment so we had to do bongo again,EN715,2024-05-04,2024,5,4,15:23:27
63,2024-05-04T15:44:25Z,Bongo Net,deploy,L5,B6,40.526188,-70.886235,NA,EN715,2024-05-04,2024,5,4,15:44:25
64,2024-05-04T15:54:16Z,Bongo Net,recover,L5,B6,40.529418,-70.88765,NA,EN715,2024-05-04,2024,5,4,15:54:16
95,2024-05-05T08:19:40Z,Bongo Net,deploy,L10,B7,39.941808,-70.882453,NA,EN715,2024-05-05,2024,5,5,08:19:40
96,2024-05-05T08:46:48Z,Bongo Net,recover,L10,B7,39.951265,-70.873307,NA,EN715,2024-05-05,2024,5,5,08:46:48
108,2024-05-05T13:26:36Z,Bongo Net,deploy,L11,B10,39.775032,-70.882598,NA,EN715,2024-05-05,2024,5,5,13:26:36
109,2024-05-05T13:50:02Z,Bongo Net,recover,L11,B10,39.779293,-70.874388,NA,EN715,2024-05-05,2024,5,5,13:50:02
150,2024-05-06T04:40:00Z,Bongo Net,other,L6,B13,40.365673,-70.882792,Bongo hit bottom on first deployment so we had to do bongo again. Flowmeter includes start of 1st deployment until end of 2nd deployment.,EN715,2024-05-06,2024,5,6,04:40:00
148,2024-05-06T05:13:06Z,Bongo Net,deploy,L6,B13,40.366803,-70.867563,NA,EN715,2024-05-06,2024,5,6,05:13:06
149,2024-05-06T05:26:23Z,Bongo Net,recover,L6,B13,40.365817,-70.860652,Flowmeter includes start of 1st deployment until end of 2nd deployment,EN715,2024-05-06,2024,5,6,05:26:23
151,2024-05-06T07:21:14Z,Bongo Net,other,L8,B14,40.149022,-70.884008,Bongo hit bottom on first deployment so we had to do bongo again,EN715,2024-05-06,2024,5,6,07:21:14
155,2024-05-06T07:55:52Z,Bongo Net,deploy,L8,B14,40.1426,-70.874035,NA,EN715,2024-05-06,2024,5,6,07:55:52
156,2024-05-06T08:07:27Z,Bongo Net,recover,L8,B14,40.14163,-70.870595,NA,EN715,2024-05-06,2024,5,6,08:07:27
170,2024-05-06T19:45:38Z,Bongo Net,deploy,L3,B15,40.876593,-70.891842,Our target depth was 10m above the bottom depth instead of the usual 5m above the bottom. There was very little sample for 100um size fraction.,EN715,2024-05-06,2024,5,6,19:45:38
171,2024-05-06T19:52:05Z,Bongo Net,recover,L3,B15,40.874202,-70.890653,NA,EN715,2024-05-06,2024,5,6,19:52:05
217,2024-05-07T06:30:54Z,Bongo Net,deploy,L9,B18,40.042785,-70.882767,Our target depth was 10m above the bottom depth instead of the usual 5m above the bottom.,EN715,2024-05-07,2024,5,7,06:30:54
218,2024-05-07T07:02:45Z,Bongo Net,recover,L9,B18,40.057417,-70.882595,NA,EN715,2024-05-07,2024,5,7,07:02:45
219,2024-05-07T09:15:11Z,Bongo Net,deploy,L7,B19,40.25612,-70.8792,We went back to our usual target depth of 5m above the bottom.,EN715,2024-05-07,2024,5,7,09:15:11
220,2024-05-07T09:27:10Z,Bongo Net,recover,L7,B19,40.255197,-70.875025,NA,EN715,2024-05-07,2024,5,7,09:27:10
244,2024-05-08T05:11:06Z,Bongo Net,deploy,MVCO,B23,41.31566,-70.579293,NA,EN715,2024-05-08,2024,5,8,05:11:06
246,2024-05-08T05:14:30Z,Bongo Net,recover,MVCO,B23,41.314563,-70.577227,NA,EN715,2024-05-08,2024,5,8,05:14:30
17,2024-09-06T19:23:20Z,Bongo Net,deploy,L1,B2,41.196602,-70.880945,NA,EN720,2024-09-06,2024,9,6,19:23:20
20,2024-09-06T19:30:58Z,Bongo Net,recover,L1,B2,41.20067,-70.882368,NA,EN720,2024-09-06,2024,9,6,19:30:58
35,2024-09-07T02:36:36Z,Bongo Net,deploy,L2,B3,41.039838,-70.88261,NA,EN720,2024-09-07,2024,9,7,02:36:36
36,2024-09-07T02:44:14Z,Bongo Net,recover,L2,B3,41.043612,-70.883568,NA,EN720,2024-09-07,2024,9,7,02:44:14
52,2024-09-07T09:50:36Z,Bongo Net,deploy,L4,B6,40.695798,-70.885415,NA,EN720,2024-09-07,2024,9,7,09:50:36
55,2024-09-07T10:01:42Z,Bongo Net,recover,L4,B6,40.696927,-70.895537,NA,EN720,2024-09-07,2024,9,7,10:01:42
61,2024-09-07T17:46:25Z,Bongo Net,deploy,L5,B7,40.511802,-70.886245,NA,EN720,2024-09-07,2024,9,7,17:46:25
62,2024-09-07T17:55:29Z,Bongo Net,recover,L5,B7,40.516832,-70.887197,NA,EN720,2024-09-07,2024,9,7,17:55:29
94,2024-09-08T06:01:44Z,Bongo Net,deploy,L10,B8,39.941188,-70.899967,added elog entry later - fixed time,EN720,2024-09-08,2024,9,8,06:01:44
95,2024-09-08T06:36:02Z,Bongo Net,recover,L10,B8,39.933265,-70.925058,added elog entry later - fixed time,EN720,2024-09-08,2024,9,8,06:36:02
100,2024-09-08T11:58:04Z,Bongo Net,deploy,L11,B11,39.774018,-70.883947,NA,EN720,2024-09-08,2024,9,8,11:58:04
101,2024-09-08T12:28:35Z,Bongo Net,recover,L11,B11,39.77516,-70.914673,NA,EN720,2024-09-08,2024,9,8,12:28:35
151,2024-09-09T04:57:24Z,Bongo Net,deploy,L6,B14,40.361348,-70.888342,NA,EN720,2024-09-09,2024,9,9,04:57:24
152,2024-09-09T05:10:20Z,Bongo Net,recover,L6,B14,40.35674,-70.89736,NA,EN720,2024-09-09,2024,9,9,05:10:20
154,2024-09-09T08:17:36Z,Bongo Net,deploy,L8,B15,40.152877,-70.88908,NA,EN720,2024-09-09,2024,9,9,08:17:36
160,2024-09-09T08:37:24Z,Bongo Net,recover,L8,B15,40.156003,-70.900558,NA,EN720,2024-09-09,2024,9,9,08:37:24
175,2024-09-09T20:59:27Z,Bongo Net,deploy,L7,B16,40.256493,-70.884827,NA,EN720,2024-09-09,2024,9,9,20:59:27
176,2024-09-09T21:15:36Z,Bongo Net,recover,L7,B16,40.247167,-70.887108,NA,EN720,2024-09-09,2024,9,9,21:15:36
209,2024-09-10T07:14:00Z,Bongo Net,deploy,L9,B19,40.030837,-70.883068,NA,EN720,2024-09-10,2024,9,10,07:14:00
210,2024-09-10T07:40:14Z,Bongo Net,recover,L9,B19,40.020245,-70.882823,NA,EN720,2024-09-10,2024,9,10,07:40:14
223,2024-09-10T21:12:03Z,Bongo Net,deploy,L3,B20,40.857203,-70.881698,NA,EN720,2024-09-10,2024,9,10,21:12:03
224,2024-09-10T21:22:53Z,Bongo Net,recover,L3,B20,40.851358,-70.881873,NA,EN720,2024-09-10,2024,9,10,21:22:53
241,2024-09-11T05:53:05Z,Bongo Net,deploy,MVCO,B24,41.315973,-70.585915,NA,EN720,2024-09-11,2024,9,11,05:53:05
242,2024-09-11T05:59:16Z,Bongo Net,recover,MVCO,B24,41.31428,-70.589727,NA,EN720,2024-09-11,2024,9,11,05:59:16
8,2024-11-06T17:09:12Z,Bongo Net,deploy,L1,B1,41.18662,-70.88841,NA,AE2426,2024-11-06,2024,11,6,17:09:12
9,2024-11-06T17:17:08Z,Bongo Net,recover,L1,B1,41.183633,-70.885967,ring net got tangled and ripped during deployment so no sample for part of SIA,AE2426,2024-11-06,2024,11,6,17:17:08
19,2024-11-07T09:20:20Z,Bongo Net,deploy,L2,B4,41.02612,-70.889803,NA,AE2426,2024-11-07,2024,11,7,09:20:20
20,2024-11-07T09:30:29Z,Bongo Net,recover,L2,B4,41.023658,-70.894777,ring net cod end lost during deployment so no ring net sample,AE2426,2024-11-07,2024,11,7,09:30:29
32,2024-11-07T13:43:26Z,Bongo Net,deploy,L5,B5,40.509693,-70.883835,NA,AE2426,2024-11-07,2024,11,7,13:43:26
33,2024-11-07T13:52:37Z,Bongo Net,recover,L5,B5,40.505472,-70.886275,lots of salps in each net only portion of whole sample used for each net,AE2426,2024-11-07,2024,11,7,13:52:37
55,2024-11-08T09:26:49Z,Bongo Net,deploy,L11,B10,39.77389,-70.88047,NA,AE2426,2024-11-08,2024,11,8,09:26:49
56,2024-11-08T09:53:42Z,Bongo Net,recover,L11,B10,39.773852,-70.864075,ring net had a rip in it so no ring net sample,AE2426,2024-11-08,2024,11,8,09:53:42
66,2024-11-08T17:02:31Z,Bongo Net,deploy,L10,B11,39.939677,-70.880175,NA,AE2426,2024-11-08,2024,11,8,17:02:31
67,2024-11-08T17:25:25Z,Bongo Net,recover,L10,B11,39.930762,-70.89104,NA,AE2426,2024-11-08,2024,11,8,17:25:25
76,2024-11-09T01:45:00Z,Bongo Net,deploy,L9,B12,40.050705,-70.89278,NA,AE2426,2024-11-09,2024,11,9,01:45:00
77,2024-11-09T02:12:00Z,Bongo Net,recover,L9,B12,40.055437,-70.909877,NA,AE2426,2024-11-09,2024,11,9,02:12:00
100,2024-11-09T19:12:48Z,Bongo Net,deploy,L8,B13,40.153588,-70.889165,Ring net with 20um broke so no ring net samples,AE2426,2024-11-09,2024,11,9,19:12:48
101,2024-11-09T19:33:21Z,Bongo Net,recover,L8,B13,40.162247,-70.89853,NA,AE2426,2024-11-09,2024,11,9,19:33:21
105,2024-11-10T02:50:11Z,Bongo Net,deploy,L7,B15,40.254212,-70.883678,no ring net samples,AE2426,2024-11-10,2024,11,10,02:50:11
106,2024-11-10T03:15:52Z,Bongo Net,recover,L7,B15,40.2665,-70.88336,NA,AE2426,2024-11-10,2024,11,10,03:15:52
117,2024-11-10T08:44:05Z,Bongo Net,deploy,L6,B17,40.361443,-70.883335,no ring net samples,AE2426,2024-11-10,2024,11,10,08:44:05
118,2024-11-10T09:11:28Z,Bongo Net,recover,L6,B17,40.368295,-70.911952,NA,AE2426,2024-11-10,2024,11,10,09:11:28
133,2024-11-10T13:26:44Z,Bongo Net,deploy,L4,B18,40.695453,-70.886665,no ring net samples,AE2426,2024-11-10,2024,11,10,13:26:44
134,2024-11-10T13:37:52Z,Bongo Net,recover,L4,B18,40.69175,-70.893947,NA,AE2426,2024-11-10,2024,11,10,13:37:52
152,2024-11-11T03:14:27Z,Bongo Net,deploy,L2,B19,41.028823,-70.884993,no ring net samples,AE2426,2024-11-11,2024,11,11,03:14:27
